"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"amenity/bank/Ощадбанк","amenity","bank","Ощадбанк","Ощадбанк"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Ощадбанк","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Уралсиб","amenity","bank","Уралсиб","Уралсиб"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Уралсиб","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/りそな銀行","amenity","bank","りそな銀行","りそな銀行"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=りそな銀行","name:en=Mizuho Bank","amenity=bank"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Ecobank","amenity","bank","Ecobank","Ecobank"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Ecobank","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Cajero Automatico Bancared","amenity","bank","Cajero Automatico Bancared","Cajero Automatico Bancared"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Cajero Automatico Bancared","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Промсвязьбанк","amenity","bank","Промсвязьбанк","Промсвязьбанк"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Промсвязьбанк","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/三井住友銀行","amenity","bank","三井住友銀行","三井住友銀行"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=三井住友銀行","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banco Provincia","amenity","bank","Banco Provincia","Banco Provincia"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banco Provincia","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/BB&T","amenity","bank","BB&T","BB&T"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=BB&T","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Возрождение","amenity","bank","Возрождение","Возрождение"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Возрождение","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Capital One","amenity","bank","Capital One","Capital One"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Capital One","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/横浜銀行","amenity","bank","横浜銀行","横浜銀行"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=横浜銀行","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Bank Mandiri","amenity","bank","Bank Mandiri","Bank Mandiri"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Bank Mandiri","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banco de la Nación","amenity","bank","Banco de la Nación","Banco de la Nación"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banco de la Nación","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banco G&T Continental","amenity","bank","Banco G&T Continental","Banco G&T Continental"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banco G&T Continental","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Peoples Bank","amenity","bank","Peoples Bank","Peoples Bank"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Peoples Bank","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/工商银行","amenity","bank","工商银行","工商银行"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=工商银行","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Совкомбанк","amenity","bank","Совкомбанк","Совкомбанк"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Совкомбанк","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Provincial","amenity","bank","Provincial","Provincial"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Provincial","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banco de Desarrollo Banrural","amenity","bank","Banco de Desarrollo Banrural","Banco de Desarrollo Banrural"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banco de Desarrollo Banrural","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banco Bradesco","amenity","bank","Banco Bradesco","Banco Bradesco"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banco Bradesco","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Bicentenario","amenity","bank","Bicentenario","Bicentenario"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Bicentenario","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/ლიბერთი ბანკი","amenity","bank","ლიბერთი ბანკი","ლიბერთი ბანკი"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=ლიბერთი ბანკი","name:en=Liberty Bank","amenity=bank"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Banesco","amenity","bank","Banesco","Banesco"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Banesco","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Mercantil","amenity","bank","Mercantil","Mercantil"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Mercantil","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Bank BRI","amenity","bank","Bank BRI","Bank BRI"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Bank BRI","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/Del Tesoro","amenity","bank","Del Tesoro","Del Tesoro"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=Del Tesoro","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/하나은행","amenity","bank","하나은행","하나은행"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=하나은행","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/CityCommerce Bank","amenity","bank","CityCommerce Bank","CityCommerce Bank"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=CityCommerce Bank","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/bank/De Venezuela","amenity","bank","De Venezuela","De Venezuela"," "," ",0," "," "," "," "," ",0," ","bank",true,"atm,operator,address,building_area,opening_hours"," "," ","name=De Venezuela","amenity=bank"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Europcar","amenity","car_rental","Europcar","Europcar"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Europcar","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Budget","amenity","car_rental","Budget","Budget"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Budget","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Sixt","amenity","car_rental","Sixt","Sixt"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Sixt","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Avis","amenity","car_rental","Avis","Avis"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Avis","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Hertz","amenity","car_rental","Hertz","Hertz"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Hertz","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/Enterprise","amenity","car_rental","Enterprise","Enterprise"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=Enterprise","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/car_rental/stadtmobil CarSharing-Station","amenity","car_rental","stadtmobil CarSharing-Station","stadtmobil CarSharing-Station"," "," ",0," "," "," "," "," ",0," ","car",true,"operator"," "," ","name=stadtmobil CarSharing-Station","amenity=car_rental"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Rowlands Pharmacy","amenity","pharmacy","Rowlands Pharmacy","Rowlands Pharmacy"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Rowlands Pharmacy","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Boots","amenity","pharmacy","Boots","Boots"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Boots","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Marien-Apotheke","amenity","pharmacy","Marien-Apotheke","Marien-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Marien-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Mercury Drug","amenity","pharmacy","Mercury Drug","Mercury Drug"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Mercury Drug","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Löwen-Apotheke","amenity","pharmacy","Löwen-Apotheke","Löwen-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Löwen-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Superdrug","amenity","pharmacy","Superdrug","Superdrug"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Superdrug","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Sonnen-Apotheke","amenity","pharmacy","Sonnen-Apotheke","Sonnen-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Sonnen-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Rathaus-Apotheke","amenity","pharmacy","Rathaus-Apotheke","Rathaus-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Rathaus-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Engel-Apotheke","amenity","pharmacy","Engel-Apotheke","Engel-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Engel-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Hirsch-Apotheke","amenity","pharmacy","Hirsch-Apotheke","Hirsch-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Hirsch-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Stern-Apotheke","amenity","pharmacy","Stern-Apotheke","Stern-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Stern-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Lloyds Pharmacy","amenity","pharmacy","Lloyds Pharmacy","Lloyds Pharmacy"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Lloyds Pharmacy","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Rosen-Apotheke","amenity","pharmacy","Rosen-Apotheke","Rosen-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Rosen-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Stadt-Apotheke","amenity","pharmacy","Stadt-Apotheke","Stadt-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Stadt-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Markt-Apotheke","amenity","pharmacy","Markt-Apotheke","Markt-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Markt-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Аптека","amenity","pharmacy","Аптека","Аптека"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Аптека","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Pharmasave","amenity","pharmacy","Pharmasave","Pharmasave"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Pharmasave","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/pharmacy/Brunnen-Apotheke","amenity","pharmacy","Brunnen-Apotheke","Brunnen-Apotheke"," "," ",0," "," "," "," "," ",0," ","pharmacy",true,"operator,address,building_area,opening_hours"," "," ","name=Brunnen-Apotheke","amenity=pharmacy"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
